video_path,relative_path,category,binary_label,binary_class,ethnicity,gender,identity,filename,split
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id01042\00154.mp4,RealVideo-RealAudio\Caucasian (American)\men\id01042\00154.mp4,RealVideo-RealAudio,0,real,Caucasian (American),men,id01042,00154.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\women\id03211\00032_id02587_KzwJPH5_8j0_id06054_wavtolip.mp4,FakeVideo-FakeAudio\Asian (East)\women\id03211\00032_id02587_KzwJPH5_8j0_id06054_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (East),women,id03211,00032_id02587_KzwJPH5_8j0_id06054_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id06061\00002_id05576_wavtolip.mp4,FakeVideo-RealAudio\Asian (East)\women\id06061\00002_id05576_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Asian (East),women,id06061,00002_id05576_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\women\id05980\00143_fake.mp4,RealVideo-FakeAudio\African\women\id05980\00143_fake.mp4,RealVideo-FakeAudio,1,fake,African,women,id05980,00143_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id00577\00010.mp4,RealVideo-RealAudio\African\women\id00577\00010.mp4,RealVideo-RealAudio,0,real,African,women,id00577,00010.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00752\00340.mp4,RealVideo-RealAudio\Caucasian (American)\women\id00752\00340.mp4,RealVideo-RealAudio,0,real,Caucasian (American),women,id00752,00340.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (South)\women\id07051\00083_fake.mp4,RealVideo-FakeAudio\Asian (South)\women\id07051\00083_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (South),women,id07051,00083_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\women\id01001\00086.mp4,RealVideo-RealAudio\Caucasian (European)\women\id01001\00086.mp4,RealVideo-RealAudio,0,real,Caucasian (European),women,id01001,00086.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01126\00040_id00241_DlI4wqSFwbI_id01051_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (European)\men\id01126\00040_id00241_DlI4wqSFwbI_id01051_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (European),men,id01126,00040_id00241_DlI4wqSFwbI_id01051_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id01172\00015_id01182_zca-PHR_U40_faceswap_id00052_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (American)\men\id01172\00015_id01182_zca-PHR_U40_faceswap_id00052_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (American),men,id01172,00015_id01182_zca-PHR_U40_faceswap_id00052_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\men\id04554\00118.mp4,RealVideo-RealAudio\Asian (South)\men\id04554\00118.mp4,RealVideo-RealAudio,0,real,Asian (South),men,id04554,00118.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id09053\00005.mp4,RealVideo-RealAudio\Asian (East)\men\id09053\00005.mp4,RealVideo-RealAudio,0,real,Asian (East),men,id09053,00005.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id00832\00078.mp4,RealVideo-RealAudio\African\women\id00832\00078.mp4,RealVideo-RealAudio,0,real,African,women,id00832,00078.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00709\00206_id01052_Kf4nlIEHfaU_id00185_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (European)\men\id00709\00206_id01052_Kf4nlIEHfaU_id00185_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (European),men,id00709,00206_id01052_Kf4nlIEHfaU_id00185_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\men\id07233\00010_id00078_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\men\id07233\00010_id00078_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),men,id07233,00010_id00078_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\women\id00332\00293.mp4,RealVideo-RealAudio\Caucasian (European)\women\id00332\00293.mp4,RealVideo-RealAudio,0,real,Caucasian (European),women,id00332,00293.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\men\id01597\00005.mp4,RealVideo-RealAudio\African\men\id01597\00005.mp4,RealVideo-RealAudio,0,real,African,men,id01597,00005.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id03940\00025_id06158_C6FpHdewEzA.mp4,FakeVideo-RealAudio\Asian (East)\women\id03940\00025_id06158_C6FpHdewEzA.mp4,FakeVideo-RealAudio,1,fake,Asian (East),women,id03940,00025_id06158_C6FpHdewEzA.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\men\id00476\00109_fake.mp4,RealVideo-FakeAudio\African\men\id00476\00109_fake.mp4,RealVideo-FakeAudio,1,fake,African,men,id00476,00109_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00680\00110.mp4,RealVideo-RealAudio\Caucasian (American)\women\id00680\00110.mp4,RealVideo-RealAudio,0,real,Caucasian (American),women,id00680,00110.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id04736\00083.mp4,RealVideo-RealAudio\African\women\id04736\00083.mp4,RealVideo-RealAudio,0,real,African,women,id04736,00083.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id05479\05479_id08652_wavtolip.mp4,FakeVideo-RealAudio\Asian (East)\men\id05479\05479_id08652_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Asian (East),men,id05479,05479_id08652_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id03379\00032_id09125_wavtolip.mp4,FakeVideo-RealAudio\Asian (East)\women\id03379\00032_id09125_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Asian (East),women,id03379,00032_id09125_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id01215\00001_id02493_wavtolip.mp4,FakeVideo-FakeAudio\Asian (East)\men\id01215\00001_id02493_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (East),men,id01215,00001_id02493_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\men\id01544\00044_fake.mp4,RealVideo-FakeAudio\African\men\id01544\00044_fake.mp4,RealVideo-FakeAudio,1,fake,African,men,id01544,00044_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id03889\00052_id02365_KTHM_LvjcgY_id03168_wavtolip.mp4,FakeVideo-FakeAudio\Asian (East)\men\id03889\00052_id02365_KTHM_LvjcgY_id03168_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (East),men,id03889,00052_id02365_KTHM_LvjcgY_id03168_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\men\id01597\00005_2.mp4,FakeVideo-RealAudio\African\men\id01597\00005_2.mp4,FakeVideo-RealAudio,1,fake,African,men,id01597,00005_2.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\men\id00769\00015_id07163_wavtolip.mp4,FakeVideo-RealAudio\Asian (South)\men\id00769\00015_id07163_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Asian (South),men,id00769,00015_id07163_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00616\00305_id01225_WuzuZoM84Ws_id00616_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (American)\women\id00616\00305_id01225_WuzuZoM84Ws_id00616_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (American),women,id00616,00305_id01225_WuzuZoM84Ws_id00616_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id03103\00130_id03656_wavtolip.mp4,FakeVideo-RealAudio\African\women\id03103\00130_id03656_wavtolip.mp4,FakeVideo-RealAudio,1,fake,African,women,id03103,00130_id03656_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id01035\00012_id00049_wavtolip.mp4,FakeVideo-RealAudio\Caucasian (American)\men\id01035\00012_id00049_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),men,id01035,00012_id00049_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00383\00171_id00418_wavtolip.mp4,FakeVideo-RealAudio\Caucasian (American)\women\id00383\00171_id00418_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),women,id00383,00171_id00418_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\women\id01231\00015_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\women\id01231\00015_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),women,id01231,00015_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\women\id04939\00174_fake.mp4,RealVideo-FakeAudio\African\women\id04939\00174_fake.mp4,RealVideo-FakeAudio,1,fake,African,women,id04939,00174_fake.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\women\id07008\00175.mp4,RealVideo-RealAudio\Asian (South)\women\id07008\00175.mp4,RealVideo-RealAudio,0,real,Asian (South),women,id07008,00175.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id00043\00135_id05478_wavtolip.mp4,FakeVideo-RealAudio\Asian (South)\women\id00043\00135_id05478_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Asian (South),women,id00043,00135_id05478_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id04774\00032_id04222_EAw7MSynKF8_id02365_wavtolip.mp4,FakeVideo-FakeAudio\Asian (East)\men\id04774\00032_id04222_EAw7MSynKF8_id02365_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (East),men,id04774,00032_id04222_EAw7MSynKF8_id02365_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\men\id00945\00107_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\men\id00945\00107_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),men,id00945,00107_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id08402\00092_id06054_EicsCdNDfBs.mp4,FakeVideo-RealAudio\Asian (East)\women\id08402\00092_id06054_EicsCdNDfBs.mp4,FakeVideo-RealAudio,1,fake,Asian (East),women,id08402,00092_id06054_EicsCdNDfBs.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\men\id00076\00109_id00476_wavtolip.mp4,FakeVideo-FakeAudio\African\men\id00076\00109_id00476_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,African,men,id00076,00109_id00476_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id00592\00017.mp4,RealVideo-RealAudio\African\women\id00592\00017.mp4,RealVideo-RealAudio,0,real,African,women,id00592,00017.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\women\id06268\00159.mp4,RealVideo-RealAudio\Asian (South)\women\id06268\00159.mp4,RealVideo-RealAudio,0,real,Asian (South),women,id06268,00159.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\men\id00241\00015_fake.mp4,RealVideo-FakeAudio\Caucasian (European)\men\id00241\00015_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (European),men,id00241,00015_fake.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (South)\men\id06334\00015_fake.mp4,RealVideo-FakeAudio\Asian (South)\men\id06334\00015_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (South),men,id06334,00015_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00990\00160_id01126_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (European)\men\id00990\00160_id01126_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (European),men,id00990,00160_id01126_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\men\id00745\00165_id06354_PmWLmcJNUhM_id00033_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\men\id00745\00165_id06354_PmWLmcJNUhM_id00033_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),men,id00745,00165_id06354_PmWLmcJNUhM_id00033_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\men\id00076\00109.mp4,RealVideo-RealAudio\African\men\id00076\00109.mp4,RealVideo-RealAudio,0,real,African,men,id00076,00109.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id09143\00056_id08652_wavtolip.mp4,FakeVideo-FakeAudio\Asian (East)\men\id09143\00056_id08652_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (East),men,id09143,00056_id08652_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\men\id00987\00160_id02342_RJPBPhJB8TA.mp4,FakeVideo-RealAudio\African\men\id00987\00160_id02342_RJPBPhJB8TA.mp4,FakeVideo-RealAudio,1,fake,African,men,id00987,00160_id02342_RJPBPhJB8TA.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (South)\women\id04582\00180_fake.mp4,RealVideo-FakeAudio\Asian (South)\women\id04582\00180_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (South),women,id04582,00180_fake.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04219\00130_id00529_xtx2GeQN-DQ_id00052_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (American)\men\id04219\00130_id00529_xtx2GeQN-DQ_id00052_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (American),men,id04219,00130_id00529_xtx2GeQN-DQ_id00052_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\men\id03180\00039.mp4,RealVideo-RealAudio\Asian (South)\men\id03180\00039.mp4,RealVideo-RealAudio,0,real,Asian (South),men,id03180,00039.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\women\id02089\00092.mp4,RealVideo-RealAudio\Asian (South)\women\id02089\00092.mp4,RealVideo-RealAudio,0,real,Asian (South),women,id02089,00092.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id01589\00017_id08613_wavtolip.mp4,FakeVideo-RealAudio\Asian (East)\men\id01589\00017_id08613_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Asian (East),men,id01589,00017_id08613_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07377\00025_id06428_A9nvRKd1afA.mp4,FakeVideo-RealAudio\Asian (South)\women\id07377\00025_id06428_A9nvRKd1afA.mp4,FakeVideo-RealAudio,1,fake,Asian (South),women,id07377,00025_id06428_A9nvRKd1afA.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\men\id01051\00322_id00946_wavtolip.mp4,FakeVideo-RealAudio\Caucasian (European)\men\id01051\00322_id00946_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Caucasian (European),men,id01051,00322_id00946_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (East)\women\id09171\00092_fake.mp4,RealVideo-FakeAudio\Asian (East)\women\id09171\00092_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (East),women,id09171,00092_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id00087\00002.mp4,RealVideo-RealAudio\Caucasian (American)\men\id00087\00002.mp4,RealVideo-RealAudio,0,real,Caucasian (American),men,id00087,00002.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\women\id00897\00005.mp4,RealVideo-RealAudio\Caucasian (European)\women\id00897\00005.mp4,RealVideo-RealAudio,0,real,Caucasian (European),women,id00897,00005.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00431\00039.mp4,RealVideo-RealAudio\Caucasian (American)\women\id00431\00039.mp4,RealVideo-RealAudio,0,real,Caucasian (American),women,id00431,00039.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\men\id01717\00005.mp4,RealVideo-RealAudio\African\men\id01717\00005.mp4,RealVideo-RealAudio,0,real,African,men,id01717,00005.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\women\id03696\00160_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\women\id03696\00160_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),women,id03696,00160_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id06232\00025_id06428_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\women\id06232\00025_id06428_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),women,id06232,00025_id06428_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\men\id01530\00002.mp4,RealVideo-RealAudio\African\men\id01530\00002.mp4,RealVideo-RealAudio,0,real,African,men,id01530,00002.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\men\id02494\00050_0.mp4,FakeVideo-RealAudio\African\men\id02494\00050_0.mp4,FakeVideo-RealAudio,1,fake,African,men,id02494,00050_0.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\women\id00068\00004.mp4,RealVideo-RealAudio\Caucasian (European)\women\id00068\00004.mp4,RealVideo-RealAudio,0,real,Caucasian (European),women,id00068,00004.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id03371\00430_id00591_wavtolip.mp4,FakeVideo-RealAudio\Caucasian (European)\women\id03371\00430_id00591_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Caucasian (European),women,id03371,00430_id00591_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00680\00110_id00842__jwlpdZvqus.mp4,FakeVideo-RealAudio\Caucasian (American)\women\id00680\00110_id00842__jwlpdZvqus.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),women,id00680,00110_id00842__jwlpdZvqus.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\men\id01157\00048_fake.mp4,RealVideo-FakeAudio\Caucasian (European)\men\id01157\00048_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (European),men,id01157,00048_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00498\00014_id03205_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (European)\men\id00498\00014_id03205_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (European),men,id00498,00014_id03205_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\men\id01236\00005_id00987_wavtolip.mp4,FakeVideo-FakeAudio\African\men\id01236\00005_id00987_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,African,men,id01236,00005_id00987_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id04820\00015.mp4,RealVideo-RealAudio\African\women\id04820\00015.mp4,RealVideo-RealAudio,0,real,African,women,id04820,00015.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00271\00028_id00395_wM5kGJfTtEM.mp4,FakeVideo-RealAudio\Caucasian (European)\women\id00271\00028_id00395_wM5kGJfTtEM.mp4,FakeVideo-RealAudio,1,fake,Caucasian (European),women,id00271,00028_id00395_wM5kGJfTtEM.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00373\00028_id00232_wavtolip.mp4,FakeVideo-RealAudio\Caucasian (European)\women\id00373\00028_id00232_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Caucasian (European),women,id00373,00028_id00232_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (East)\men\id07338\00003_fake.mp4,RealVideo-FakeAudio\Asian (East)\men\id07338\00003_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (East),men,id07338,00003_fake.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id05106\00078_id01178_wavtolip.mp4,FakeVideo-FakeAudio\African\women\id05106\00078_id01178_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,African,women,id05106,00078_id01178_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00946\00126_id00999_SjnM4XFBz0M_id01157_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (European)\men\id00946\00126_id00999_SjnM4XFBz0M_id01157_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (European),men,id00946,00126_id00999_SjnM4XFBz0M_id01157_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\men\id01076\00005_id01637_5VjcPZm8knM.mp4,FakeVideo-RealAudio\African\men\id01076\00005_id01637_5VjcPZm8knM.mp4,FakeVideo-RealAudio,1,fake,African,men,id01076,00005_id01637_5VjcPZm8knM.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id03889\00052.mp4,RealVideo-RealAudio\Asian (East)\men\id03889\00052.mp4,RealVideo-RealAudio,0,real,Asian (East),men,id03889,00052.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01005\00028_id00291_L_SLT-j82Ms.mp4,FakeVideo-RealAudio\Caucasian (American)\women\id01005\00028_id00291_L_SLT-j82Ms.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),women,id01005,00028_id00291_L_SLT-j82Ms.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id02071\00195.mp4,RealVideo-RealAudio\African\women\id02071\00195.mp4,RealVideo-RealAudio,0,real,African,women,id02071,00195.mp4,test
